 num;                                                              Material;     source;       CAS ID;  MM_gmol;     Tc/K;      Pc/MPa;  Dc/kgm3;  Acentric; k0_cp0_JmolK; k1_cp0_JmolK; epsilon_kB_K; sigma_nm
1489;                                Silicic acid (H4SiO4) tetrahexyl ester;        DDB;    7425-86-7; 432.7600;  757.000;    0.790000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1490;                         1,1,2,2-Tetrafluoroethyl-trifluoromethylether;        DDB;    2356-61-8; 186.0292;  387.765;    2.466500;  552.015;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1491;                                                   Hydrochloric acid-D;        DDB;    7698-05-7;  37.4685;  323.425;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1492;                                          Perfluoro-2,2-dimethylbutane;        DDB;  112156-74-8; 338.0436;  463.000;    1.875000;  643.893;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1493;                      1,1,2,2',2',3,3,3,3',3'-Decafluorodipropyl ether;        DDB;   65064-78-0; 282.0812;  507.650;    1.840000;  534.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1494;                                              6-Chlorohexyl isocyanate;        DDB;   13654-91-6; 161.6311;  668.900;    0.000000;  310.232;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1495;                                             Titanium tetrapropyloxide;        DDB;    3087-37-4; 284.2319;  685.000;    1.150000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1496;                                        Titanium tetra-tert.butyloxide;        DDB;    3087-39-6; 340.3394;  657.000;    1.070000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1497;                   cis-1,3,5-Trimethyl-1,3,5-triphenylcyclotrisiloxane;        DDB;    3424-57-5; 408.6763;  824.000;    1.340000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1498;                                                  O-Deuteroacetic acid;        DDB;     758-12-3;  61.0604;  593.150;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1499;                               Perfluoro-N-butyl-N-methyl-1-butanamine;        DDB;     514-03-4; 521.0722;  529.490;    1.359600;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1500;                                        Chlorodifluorophosphorus oxide;        DDB;   13769-75-0; 120.4227;  423.750;    4.398000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1501;                                                         Deuteroarsine;        DDB;   13464-51-2;  80.9690;  372.000;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1502;                             1,1,1,2,2,4,4,5,5-Nonafluoro-3-oxapentane;        DDB;  134769-21-4; 236.0370;  412.630;    2.257000;  590.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1503;                        (Di-trifluoromethyl)methyl-difluoromethylether;        DDB;   26103-08-2; 218.0465;  444.630;    2.571000;  581.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1504;                                     1,2,2,4,4-Pentafluoro-3-oxabutane;        DDB;   69948-24-9; 150.0482;  462.030;    3.538000;  533.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1505;                                Di-trifluoromethyl-difluoromethylamine;        DDB;   73563-15-2; 203.0349;  421.100;    2.755000;  539.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1506;                                                           1-Butanol-D;        DDB;    4712-38-3;  75.1307;  562.150;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1507;                                                          2-Propanol-D;        DDB;    3979-51-9;  61.1038;  510.950;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1508;                         2-(Difluoromethoxy)-1,1,1,2-tetrafluoroethane;        DDB;   57041-67-5; 168.0387;  428.885;    3.042050;  533.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1509;                              Pentafluoro(2,2,2-trifluoroethoxy)ethane;        DDB;  156053-88-2; 218.0465;  421.590;    2.327150;  533.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1510;                                                   Difluorochloroamine;        DDB;   13637-87-1;  87.4562;  337.425;    5.147155;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1511;                           1,1,1,2,2,4,4,4-Octafluorobutane (R338mcfm);        DDB;    2924-29-0; 202.0471;  423.750;    0.000000;  557.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1512;                             1,1,1,2,3,3,4-Heptafluorobutane (R347mec);        DDB;   53005-35-9; 184.0566;  458.150;    0.000000;  551.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1513;                               1,1,1,4,4,4-Hexafluorobutane (R356mffm);        DDB;     407-59-0; 166.0662;  437.050;    0.000000;  514.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1514;                               1,1,1,2,3,3-Hexafluorobutane (R356mecs);        DDB;   76523-97-2; 166.0662;  443.850;    0.000000;  502.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1515;                    1,1,1-Trifluoro-2-trifluoromethylpropane (R356mms);        DDB;     382-09-2; 166.0662;  431.950;    0.000000;  511.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1516;                                 3-[Tris(octyloxy)silyl]propanenitrile;        DDB;   92886-47-0; 469.8241;  740.000;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1517;                                 3-[Tris(decyloxy)silyl]propanenitrile;        DDB;   92886-48-1; 553.9854;  747.250;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1518;                                 3-(Dioctoxymethylsilyl)propanenitrile;        DDB;   85617-98-7; 355.6366;  772.000;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1519;                                 3-(Didecoxymethylsilyl)propanenitrile;        DDB;   85617-99-8; 411.7441;  780.000;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1520;                                   Thiophosphoryl monochlorodifluoride;        DDB;    2524-02-9; 136.4893;  392.550;    3.982000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1521;                                                  Phosphonium chloride;        DDB;   12265-14-4;  70.4582;  322.225;    7.366165;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1522;                                                    Hydrobromic acid-D;        DDB;   13536-59-9;  81.9198;  361.975;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1523;                                              Titanium tetraethyloxide;        DDB;    3087-36-3; 228.1244;  647.000;    1.400000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1524;                                          Titanium tetraisopropyloxide;        DDB;     546-68-9; 284.2319;  641.000;    1.150000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1525;                                              Titanium tetrabutyloxide;        DDB;    5593-70-4; 340.3394;  719.000;    1.020000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1526;                                             Titanium tetrapentyloxide;        DDB;   10585-24-7; 396.4470;  765.500;    0.845000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1527;                                                    Perfluoroisononane;        DDB;  163194-49-8; 488.0671;  527.650;    1.486000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1528;                                                       (R,S)-2-Butanol;        DDB;   15892-23-6;  74.1228;  536.600;    4.210000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1529;                                      exo-Tricyclo[5.2.1.0(2,6)]decane;        DDB;    2825-82-3; 136.2370;  698.000;    3.733000;  285.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1530;                                Perfluoropentanoic acid fluoranhydride;        DDB;     375-62-2; 266.0384;  427.150;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1531;                                Perfluoropentanoic acid chloranhydride;        DDB;     375-60-0; 282.4927;  474.150;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1532;                          1,4-Cyclohexanedimethanol, cis/trans mixture;        DDB;     105-08-8; 144.2138;  800.300;    4.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1533;                                    2-Hydroxy-acetic acid propyl ester;        DDB;   90357-58-7; 118.1326;  651.000;    3.850000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1534;                                   Methyl 5-monohydroperfluorovalerate;        DDB;   54822-22-9; 260.0838;  559.050;    2.330000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1535;                                  Ethyl 7-monohydroperfluoroheptanoate;        DDB;   42287-85-4; 374.1263;  575.650;    1.290000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1536;                                              Perfluoroheptyl acrylate;        DDB;   48076-62-6; 494.0801;  593.150;    1.700000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1537;                                    1-Bromo-2-(trifluoromethyl)benzene;        DDB;     392-83-6; 225.0080;  656.500;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1538;                                                          Tetrasulfane;        DDB;   13845-25-5; 130.2799;  855.000;    4.367110;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1539;                                                            Trisulfane;        DDB;   13845-23-3;  98.2139;  738.000;    5.127050;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1540;                                                          Pentasulfane;        DDB;   13845-24-4; 162.3459;  930.000;    3.890880;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1541;                                 1,1,2,2,3,3-Hexafluoropropane[R236ca];        DDB;     680-00-2; 152.0393;  428.350;    0.000000;  558.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
